client_id,path,sentence,up_votes,down_votes,age,gender,accents,locale,segment
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674251.mp3,"""Dêr stiet in siggesoart, in soart trijekant gers, de noardske sigge.""",2,0,unknown,unknown,unknown,fy-NL,unknown
74128e990467ec6c4202d353cc4d92bc8d7fbc983c76874cd0cb5949c6f25f8289af2c5ea99cac54cf301f7b88a161d471b47c05c58fbe70968d2b26509a69d7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23839818.mp3,"""Hawwe jo werom fan tweintich euro?""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20824813.mp3,"""Ik hoopje dat de line it hâldt.""",2,0,unknown,unknown,unknown,fy-NL,unknown
f4e96dc7bdb7a619d8af1cdba1acf17bf933c7f56124ae4b464738a6a12ed3b69fb2894fe864f55377864ea226c045c1a31f8f942619ab229fc51e2e3717e007,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28235017.mp3,"""It is in moaie samling.""",2,0,unknown,unknown,unknown,fy-NL,unknown
b3f3f2fa4a708f6d756bb1e69a1ebd2c1a77ec121daca58c031580c9501da5c399c25ff7342a57e32a5f4d346bbb8e22f4d1200c5b27f48295e1446681f1cdb8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23851635.mp3,"""Gean nei wurd.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21669552.mp3,"""Skoftsje timer.""",2,0,sixties,female,unknown,fy-NL,unknown
17fa732cc4daa4e391489587e8256c9d8aef01ec878b1859094d63ad17852c22fc200b47d88050cb5f3ff3565b4e907adc70616211b5e120cffc6092f97be475,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_27447267.mp3,"""Dan kinne der mear farske produkten bewarre wurde.""",2,0,sixties,female,unknown,fy-NL,unknown
6771d6fcec9f74f5d656bc39fdee2fc61011f812d502a622aaa20ee459dd7a924615b80d4db9f8eeed91b8b4461778077ef904bc47d1ad6e1686babf05762678,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21529932.mp3,"""De hiele binnenstêd fan Dokkum is ôfsletten.""",2,0,fourties,female,unknown,fy-NL,unknown
976ec8dadd064f1f536ebf55caed4c16be1a1a6dfde8c70ebdf47261c74ca5a26345c5fae41b113db8834a09765b909c4b33a1cd99f0f864b43cd6ca819420e0,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20749910.mp3,"""Blêdzje troch jazz.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21411862.mp3,"""Haw mar efkes geduld.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fc3fb2c77d843199abd6446903157c16e7db4f7444235b96ab85ffcda6ddf7623a38ce23dd2912b2c84a9d869bb351fa998cac683a437ecd224fa7558fc4dc69,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21710411.mp3,"""It swit bruts my oan alle einen en kanten út.""",2,0,thirties,female,unknown,fy-NL,unknown
43564ce486fe4a1e34789f47ea535b8ac2ed4e225dd2ccd00f5061818d012a14930d60b9704021fe7f1e1ddad6a76ab6731e2486f5bd6c26fbcd0add5b1ae34b,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21486364.mp3,"""Yn de tinte binne de ôfrûne tiid foarstellings hâlden.""",3,0,sixties,male,unknown,fy-NL,unknown
31b0c2c1e0e4e3ddd2523907b83e410e550b7401d9bc2d44820c9741f0fac606df972c8dd067f772e123f38298ee0895df976a2cb84f0e73379e9b315ad10b17,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21512549.mp3,"""Set alle dagen in wekker om healwei sânen moarns.""",2,0,unknown,unknown,unknown,fy-NL,unknown
16d11141e0646c5eb452e1cc31b25cd5ca5c5ee9db0e1d589afa0dd0e8556d404d62f85604f61c046b0cbd34baf51c932bd9d869dcd71a20c5780fd98dbeb0f2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24759414.mp3,"""Sis, do hast de feilichheidsriem net om.""",2,0,fifties,female,unknown,fy-NL,unknown
bf13e1a21107039c76d2263991db326977d468ce55405ebcb9eaee34e00bd3d6c0622167a9508de902bc14bb7642f5472c5e120968dfffd6e313571c331919ca,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23808593.mp3,"""Yn guon lannen wurde de minskerjochten net respektearre.""",2,0,unknown,unknown,unknown,fy-NL,unknown
783827e1bac6390a2d26f9b4cfa16b1c8a8a71c7724318575777d605f829159fa1cc1bfdbb5b46c382e332b99524a2fe64462aa0defe0f58755cfc44be3fffb9,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21727891.mp3,"""It is net de bedoeling dat je in berop riede.""",2,0,sixties,female,unknown,fy-NL,unknown
f463da892beabf9e155482a6c808178f355a28774f652f5ea3dbca6e1f84491405a5cc1cb33d74b33d2c3f0aa30dbb52fc489b2c51bad4940aa12021ce09b8f6,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23776591.mp3,"""Hja jouwe der neat om om geweld te brûken.""",2,1,unknown,unknown,unknown,fy-NL,unknown
95543d261a29bf7801cb83b7dc5c9c68e88cd6518ffb208d48b5b2a1ed0cb6607ea0c0bdef1a9c880be4cc8cc0c99cafc02d8531dc72db5790092e85efb43e62,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23762944.mp3,"""Goeie, ik bin Tsjitske.""",2,0,unknown,unknown,unknown,fy-NL,unknown
16d11141e0646c5eb452e1cc31b25cd5ca5c5ee9db0e1d589afa0dd0e8556d404d62f85604f61c046b0cbd34baf51c932bd9d869dcd71a20c5780fd98dbeb0f2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24752536.mp3,"""De relaasje hat al in pear kear út west.""",2,0,fifties,female,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20896829.mp3,"""It sil foar my net dreech wêze om hjirwei te gean.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20815736.mp3,"""Wy seagen inoar rjocht yn 'e eagen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd6f174fe45574b47da5f5b9f627bb55607f2b9093c46153b518a04c7784e0513deca75b6881f8a3614332515f9c901ee693b047bfa4ec4936b6355296cb821e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21486134.mp3,"""Al dizze griene blêden wurde read yn 'e hjerst.""",2,0,fourties,female,unknown,fy-NL,unknown
4dbda06b0ad0e34e30286ac1adfc9ca2f4f2865b1d5e613cb0584f68d79931c20868c32e6d7593f28e46b57384f6e071bbaf31e2a82cc837fa0dd42db6db784e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23781080.mp3,"""It kin ek wêze dat er de boel no wat sloere lit.""",2,0,unknown,unknown,unknown,fy-NL,unknown
8dbf8a01d6d084de7ecd7ce428225510749b2eca694977b0de7d15596f6e640a56035c4ab271961562a8a4f7853945cc2b747242b55333c742398ff270321acb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23806389.mp3,"""Ik bin berne yn it Hielal, yn it einleaze fan tiid en romte.""",3,1,unknown,unknown,unknown,fy-NL,unknown
52112f4c966d9e2246d170b0d2b6ee6886999b9827df6e0d505ebca928528921293fe63cda69aedbcb0af13733eeb06e2a81289d33f2da5fc283f6f9ee3672e3,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23807293.mp3,"""Wa is begûn mei dy fjochterij?""",2,0,fourties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21643422.mp3,"""Ferskate jongeren binne trappearre.""",2,0,unknown,unknown,unknown,fy-NL,unknown
74128e990467ec6c4202d353cc4d92bc8d7fbc983c76874cd0cb5949c6f25f8289af2c5ea99cac54cf301f7b88a161d471b47c05c58fbe70968d2b26509a69d7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23839789.mp3,"""De skriuwer fan in kronyk of deiferhaal notearret wat der deis bard is.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_22535411.mp3,"""Koart en goed is dûbeld goed.""",2,0,sixties,female,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21665719.mp3,"""De bernebuorkerijen binne oant en mei woansdei ticht.""",2,0,unknown,unknown,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21724482.mp3,"""Ik soe leaver in wetterhûn fersoargje.""",2,0,unknown,unknown,unknown,fy-NL,unknown
6cfbd43181f4de54a9375d094bb74b710d72c529501f8f6583d69643d7129d320aa6fac516063d9a20425a83fcad8d68bcbe923a8296082c0022844ea3652168,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21466334.mp3,"""Yn in jongereinhús wurde aardich wat aktiviteiten organisearre.""",2,0,sixties,female,unknown,fy-NL,unknown
8872b0d2c86328fe45efb1a45dd5ec62c9a51b4e6b7c4ce115bb51dfe30645a98707520c4124d0c9a517a869b45baca3a15ced7559a6bc604be7866d3e4b1592,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24669790.mp3,"""Ik ha der gjin flau idee fan.""",2,0,unknown,unknown,unknown,fy-NL,unknown
77388fdb0fa1f6e9610f0117fcb4a8c65e292a5219553321b77b36f43a3797b9af92e41176112a79deef97e92b9b0d4b087d1c6c17aa9a9ff450d06fe1e93ad5,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21671849.mp3,"""Ik fyn wol dat sa'n noarm fleksibel wêze moat.""",2,0,unknown,unknown,unknown,fy-NL,unknown
d0d62f1c0bdffdeb7d28bfe71bd662dc4501dc5d8b5d0179f1176cab35f977aeb28026ed40f46a4868f106405d4da9e8ae49eb71a27b158531a7153df884647e,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21413076.mp3,"""Ik nim in cappuccino.""",2,0,unknown,unknown,unknown,fy-NL,unknown
1107e03cfc79e84226749b52048e2b7a4a80cb1e9a868ce5749c22ae8836a175572ffe3c0bc5dbd63e2e34e8b40c50f90915e55227c98cd50ddfbbb86cbc9c13,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21093929.mp3,"""It besit fan ûnbewurke diamanten is dêr ferbean.""",2,0,unknown,unknown,unknown,fy-NL,unknown
31b0c2c1e0e4e3ddd2523907b83e410e550b7401d9bc2d44820c9741f0fac606df972c8dd067f772e123f38298ee0895df976a2cb84f0e73379e9b315ad10b17,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21532170.mp3,"""It is in deade boel langer.""",2,0,unknown,unknown,unknown,fy-NL,unknown
bf13e1a21107039c76d2263991db326977d468ce55405ebcb9eaee34e00bd3d6c0622167a9508de902bc14bb7642f5472c5e120968dfffd6e313571c331919ca,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23808594.mp3,"""Ik wist de earste wiken net wat my oerkaam.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20992316.mp3,"""De bagaazje waard opslein yn in rûmte oan de Ezingewei.""",2,0,fifties,male,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20788629.mp3,"""Untskoattelje dizze sel.""",2,0,fifties,male,unknown,fy-NL,unknown
16d11141e0646c5eb452e1cc31b25cd5ca5c5ee9db0e1d589afa0dd0e8556d404d62f85604f61c046b0cbd34baf51c932bd9d869dcd71a20c5780fd98dbeb0f2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24744796.mp3,"""Hja hat yn de fraksje al frij gau it heechste wurd.""",2,0,fifties,female,unknown,fy-NL,unknown
54e04fdb3f7082951dfa3368d13d8ab2786fd6d6d729eb32e0846c8c8d26b6b96b1dfbef75ce958d60c34e485caf0e6f4c53a80e5a6072eaa7eea3aace5a5f04,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23775613.mp3,"""Dat hinget ek in bytsje ôf fan de minsken dy't je krije.""",2,0,thirties,female,unknown,fy-NL,unknown
d623031d70284609b6448f194fd4a36c83cfc5dfe12b7b19c1e12f89274b5d1aec46d1688b85124b54b56eba0c02ae1cf78145da392623a6420a17d8b9f2252f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_25122557.mp3,"""Dat is ien fan de moaiste dingen fan dizze wrâld.""",2,0,fifties,female,unknown,fy-NL,unknown
e799c5d1960c4851c06403b848f43b158a1f25801efceb90c6d59aba61dcebeb7c748d2137f15c2cce70f6a1b9cae5b5a2b5c64a94c720d2d1f89e5fa7240b38,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21436098.mp3,"""Hy wol net ôfwachtsje oant hja der wer is.""",2,0,sixties,female,unknown,fy-NL,unknown
d6c3edc02c5a2614e06bce6be35c3a6c3b31cb852bc7cb2eee40c5971dc57d7040c4e519a89eb5d026268c0a3ac850193c0f1c5642b9eeab58cb9b35bc8f1ca2,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23783333.mp3,"""In Lemster is tongersdei oanholden omdat hy yllegaal fjurwurk ôfstuts.""",2,0,fourties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21595397.mp3,"""Hja hiene in ferkearde ynskatting makke.""",2,0,unknown,unknown,unknown,fy-NL,unknown
6b32e4c794283d92c442aa74568762cd5c9665051e38832cdace82d360fd568817ba0ccb38787acebd042c376a2d0c120eb5b409547cd2c450701f763f085b03,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24763280.mp3,"""De grutte ring is makke fan sulver en goudtried.""",2,0,unknown,unknown,unknown,fy-NL,unknown
43564ce486fe4a1e34789f47ea535b8ac2ed4e225dd2ccd00f5061818d012a14930d60b9704021fe7f1e1ddad6a76ab6731e2486f5bd6c26fbcd0add5b1ae34b,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21469965.mp3,"""De wurksumheden binne fan 'e moarn ier en betiid úteinset.""",2,0,sixties,male,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21507962.mp3,"""It grien fan 'e beammen like in brune kleur te krijen.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fcafe8c7c931f7bb2d1e6ea71ae824941558a28192e7be62179b1c85aba8d07d29b8e61ef022a457631f377577e6b4b1468e4b9e78a85b98c512b91a181240ad,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23768041.mp3,"""It festival is hieltyd drokker wurden en se hawwe de prizen ferhege.""",2,0,fifties,male,unknown,fy-NL,unknown
18d624a18537ea2915b23a03c934ab925f48a7b4cbe70b5bb191d9fd3b8d3f3c77370cd93ff6c1b7b4bc60cdabf052377971ce08577b8d731fbd63cb03ca9b20,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28383182.mp3,"""Sy libbet allinnich en hat noch nea mei sjoernalisten praat.""",2,0,unknown,unknown,unknown,fy-NL,unknown
70b311d6811c230bf42f2812441243780b8d21c286c30df9d19cbe42e2446fb579584a305fc37075ff97a4ea026bd74e1cdb0d104a978804fb78083535128af7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23776088.mp3,"""Fan beide wit ik dat se sosjalist wiene, sa read as in kraal.""",2,0,unknown,unknown,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21507975.mp3,"""Hy brûkt soms ferskate skriuwstilen yn ien tekst.""",2,1,unknown,unknown,unknown,fy-NL,unknown
8052fdd92fc0a0e391794fec026a0b17d694168a2d28549ed18a2f4610f8836c4aa8b357d766c34907462411d4cffa9989300289ac22b0c96c08246045d12e9d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23762034.mp3,"""Hja binne allegearre tsjin my.""",2,0,unknown,unknown,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24674391.mp3,"""De einleaze rûmte fan de toendra lei foar ús.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20815630.mp3,"""Hja krije amper twa minuten om har wier te meitsjen.""",2,1,unknown,unknown,unknown,fy-NL,unknown
71ca49b6c8ec4974b549342b109dd0a3bcc702caa7bc18119b3a75295c8da08742b9c2f0ea84ffdc5490ac63ab16318b5932eceb8db36e10f83c611b344011ba,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21527234.mp3,"""De Nederlânske turners wolle har mear as team profilearje.""",2,0,unknown,unknown,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24638665.mp3,"""Uteinlik binne wy goed terjochte kaam op it yndustryterrein yn Súdbroek.""",2,0,sixties,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20815701.mp3,"""Hy fûn de skat fan in rôversbinde.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21669417.mp3,"""Elk praat út syn eigen belang wei, mar oeral hinget wol in priiskaartsje oan.""",2,0,sixties,female,unknown,fy-NL,unknown
d47bac722f1bdbf0508994aeda3406118c039a89cc33c55691e6efbadc834a2bce685530e3d0b8b4e4468452955d88a470a60964a32a8581f0c7bf13626f6342,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21418757.mp3,"""It wurd is oan Akke Radsma.""",2,0,unknown,unknown,unknown,fy-NL,unknown
c5a9eb8c3303a493d87ee49d587ee67303a277f338bdd885b2a23f7942a8fc742583ce6c0a18ce2ddde25244651cae5a506d7dde87d8dea0443aec0ad3a81abf,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20698948.mp3,"""Besjoch 'Breaking Bad' op Netflix.""",2,0,unknown,unknown,unknown,fy-NL,unknown
ddd1689db56740f5e7d778c0c2e9def49c0adaaa82c8a428af229f605a57062310fcf13887fc00fd750da6dd9a8c3291d00816604dae7ec78e2ee20cb3799373,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21935058.mp3,"""Minsken dy't oan in rolstoel bûn binne, kinne hjir ek oan meidwaan.""",2,1,sixties,female,unknown,fy-NL,unknown
b01b5b7dba1488b685a3254c194890e155e55748126a4ec61cb8ec7d7562eeee58cc12796d0f40974e7d6ecbdd8dddc546a3733237d89ea864087d89e890522c,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23778384.mp3,"""Pasjinten wurde holpen om wer mei te dwaan yn it deistich libben.""",2,0,unknown,unknown,unknown,fy-NL,unknown
31b0c2c1e0e4e3ddd2523907b83e410e550b7401d9bc2d44820c9741f0fac606df972c8dd067f772e123f38298ee0895df976a2cb84f0e73379e9b315ad10b17,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21532169.mp3,"""Selektearje it wurd.""",2,0,unknown,unknown,unknown,fy-NL,unknown
baa23f88208eba61520a03dd285c9308b4140908aa4fc09c201fba034156c4667230e83a94f973c376ee939aa87fc5f0e6bdf59dedec27f2aee6d0832ea787cb,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24667514.mp3,"""Beppe kin de reis net mear dwaan.""",2,0,unknown,unknown,unknown,fy-NL,unknown
fd2b26246cb5d2d044f044ba73488940e14aeb0c1c756abaf87bf01581478182ce3801b22c9ffdd931bc1e5d39acaea4af5dfbc28ea4b79c2387554971415da7,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_26851822.mp3,"""Kinne jo my nei it stasjon bringe?""",2,0,fifties,male,unknown,fy-NL,unknown
866721a19e7d70e5802178ec5919ab89adb0046de3abcc9d6736bd2d341ecf47dab67c7e62b0c4b765e11dd2725f93129f2b6a15c8072043c4f7ea7770f21ec8,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21724463.mp3,"""Al wa't yn dit doarp wurket, hat in hús.""",2,0,unknown,unknown,unknown,fy-NL,unknown
3a1ce84855f15f9a9cc8510e257405aa6f6fee727c0683328b9b0ba75a3a46bc7b621ca44aa9a5a6e361ce46b588dfc8857babb583638e7b410810975ad87f7c,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_28333907.mp3,"""As der gjin sinne wêze soe, soe it libben net mooglik wêze.""",2,0,unknown,unknown,unknown,fy-NL,unknown
541d455d0860609b8e656846476a17607b288a98eb811f59110b7ae1c0a5274978af300ae02225f1762907835aaf355f7d2362f39ed0eb9115d2c0784898b37f,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_20755684.mp3,"""Hy hat in pittich temperamint en in hurde kop.""",2,0,fifties,male,unknown,fy-NL,unknown
5c2609c23e37c4260f25b58a898332e35247f99e5d1613e277f7d9a29fd81a4586785ff4aa9b12dd683579b8cb4fbe33f7a3e78fc926fa55e07a648c6d52d75d,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_21876332.mp3,"""Alles wurdt nij en likegoed bliuwt alles by it âlde.""",2,0,unknown,unknown,unknown,fy-NL,unknown
f218dd21c4cae587c60020aef677cc9a40d46e154227e57061973da66fb0b85683eae580397ebccab663c588c5555563c0f08999cd7d86977b93d922585b4ffe,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_23784098.mp3,"""As foarsitter wol en moat ik boppe de partijen stean.""",2,0,unknown,unknown,unknown,fy-NL,unknown
dc80f9d223f20c3c64968c7ed7166e7b0a261995c22ce307065a1ab112c8f7d66f70be904c1d426c2804000ddf4291880b73dda1469e1afedf46fff01df62016,/scratch/s3944867/cv-corpus-8.0-2022-01-19/fy-NL/clips/common_voice_fy-NL_24670920.mp3,"""Ferskate jongeren binne trappearre.""",2,0,unknown,unknown,unknown,fy-NL,unknown
